dataset,backend,snapshot,architecture_id,entanglement,reps,twoq_count,logical_depth,probability_mae,probability_mae_seed_sd,probability_rmse,delta_logloss,delta_brier,delta_auc,delta_bacc,rotations,N2Q,Depth,E2Q,OLD,CARE,oneq,readout,relax,dephase
iris_binary,ibm_fez,7,A022,outer_pairs,3,6,10,0.017327941966007107,0.005504681810245914,0.01903338727162078,-0.0753919650548633,-0.014224574209383408,0.0,0.0,rx+rz,6.0,10.0,0.024316190936370052,0.0853026093183266,0.07860766599485164,0.017845215349806,0.014013751155930846,0.013389886646949931,0.009042621905794811
iris_binary,ibm_fez,7,A025,left_ladder,2,4,9,0.016058189166125895,0.002152525456846158,0.017502012349719532,-0.07002771172338158,-0.013897395992733708,0.0,0.0,rx+rz,4.0,9.0,0.017430601456905333,0.06576325278919135,0.06089665979529963,0.013383911512354503,0.014013751155930846,0.00973318598778341,0.006335209682325538
iris_binary,ibm_fez,7,A037,outer_pairs,2,4,7,0.017035591112710257,0.0034678103338487073,0.019211583687361866,-0.10320894490768769,-0.015395906644124435,0.0,0.0,ry+rz,4.0,7.0,0.016210793957580034,0.06420362461915202,0.05946982630962428,0.013383911512354503,0.014013751155930846,0.009467596619055503,0.006393773064703401
iris_binary,ibm_fez,7,A040,left_ladder,1,2,5,0.014597701577347877,0.0011694563829043358,0.0161272817121793,-0.16709793149420246,-0.011651085867078045,0.0033333333333332993,0.0,ry+rz,2.0,5.0,0.008715300728452667,0.04388445400499713,0.04104540336723461,0.008922607674903,0.014013751155930846,0.005678101275525034,0.0037156425324230595
iris_binary,ibm_fez,7,A042,left_ladder,3,6,13,0.023162279006654976,0.0013621027299132841,0.02528621001983684,-0.2220331749323913,-0.019937313260696216,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.026145902185358002,0.08764205157338555,0.08074791622336466,0.017845215349806,0.014013751155930846,0.013788270700041788,0.008954776832228015
iris_binary,ibm_fez,7,A045,right_ladder,2,4,9,0.012701324568418848,0.0011361289993800814,0.014287258978982259,-0.07608249558362747,-0.006250790719164641,0.0,0.0,ry+rz,4.0,9.0,0.008054935797451136,0.05180842929157379,0.04807067283768225,0.013383911512354503,0.014013751155930846,0.00747551290778307,0.0051425614641627026
iris_binary,ibm_fez,7,A047,right_ladder,4,8,17,0.01474913825994576,4.057899938921284e-05,0.016801720722221334,-0.003110264044228502,-0.0034731200831489193,0.0,-0.016666666666666646,ry+rz,8.0,17.0,0.01610987159490227,0.08161120336234468,0.07494719873619493,0.0223065191872575,0.014013751155930846,0.013328009252299485,0.009189047545804824
iris_binary,ibm_fez,7,A058,left_ladder,3,6,16,0.0209820478642488,0.0031452683145765667,0.023046619366530186,-0.046564981292994356,-0.013435289695918664,0.0,0.0,rx+ry+rz,6.0,16.0,0.026145902185358002,0.11161776376800175,0.10228910357308088,0.031229126862160502,0.014013751155930846,0.01865732038984176,0.012243002979789764
iris_binary,ibm_fez,7,A059,left_ladder,4,8,21,0.02217045244735491,0.014525456592039668,0.024482391786309298,-0.1749111275148443,-0.01825187529597962,0.0,0.016666666666666646,rx+ry+rz,8.0,21.0,0.03486120291381067,0.14148846661706804,0.12932075578438465,0.040151734537063506,0.014013751155930846,0.0243354216653668,0.015958645512212825
iris_binary,ibm_fez,7,A063,right_ladder,4,8,21,0.017334608640164454,0.0077171687730522845,0.0189660899641759,-0.08526798971030962,-0.014577421273372878,0.0,0.0,rx+ry+rz,8.0,21.0,0.01610987159490227,0.11357881962183294,0.10366878186914989,0.040151734537063506,0.014013751155930846,0.019820075505366117,0.013573349075887156
iris_binary,ibm_kingston,0,A000,full_chain,1,3,4,0.008953326744444469,0.0007105097444515638,0.009968844461292708,-0.08598434570993337,-0.005976362436974571,0.0,0.0,ry,3.0,4.0,0.0057621587316368916,0.03510238373173163,0.032277953347787554,0.005581899753922511,0.01178795575204224,0.005648860767888137,0.003497078342297775
iris_binary,ibm_kingston,0,A003,full_chain,4,12,13,0.012775769737346085,0.0009987550008138922,0.014165535093415131,-0.1986586505835204,-0.010429228945119736,0.0,0.0,ry,12.0,13.0,0.023048634926547566,0.08661807206370575,0.07774821729328668,0.01395474938480628,0.01178795575204224,0.01773970954083813,0.011217167689052475
iris_binary,ibm_kingston,0,A013,right_ladder,2,4,7,0.008689330174654139,0.000836474479970114,0.009640671830994376,-0.08863213885625149,-0.00582305775825039,0.0,0.0,ry,4.0,7.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
iris_binary,ibm_kingston,0,A015,right_ladder,4,8,13,0.009185018683660675,0.0008581418933018808,0.010361837790505875,-0.057207076028470694,-0.003755644745957696,0.0,0.0,ry,8.0,13.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
iris_binary,ibm_kingston,0,A018,full_chain,3,9,13,0.008140167583097874,0.0027328483659381105,0.008783293494721307,-0.026126426177154882,-0.007332795455966823,0.0,0.0,rx+rz,9.0,13.0,0.017286476194910673,0.06944617595304771,0.06259146264478697,0.011163799507845022,0.01178795575204224,0.013709426616521468,0.008643804573467575
iris_binary,ibm_kingston,0,A020,outer_pairs,1,2,4,0.009013739169876862,0.000660647997393229,0.00972983992001005,-0.08886166411414242,-0.008916454910858629,0.0,0.0,rx+rz,2.0,4.0,0.0041717951105434735,0.031805870467222865,0.029327423144254045,0.005581899753922511,0.01178795575204224,0.004956894645937637,0.0028288778818081825
iris_binary,ibm_kingston,0,A022,outer_pairs,3,6,10,0.008615585806339782,0.0029836114968487468,0.009475573610743544,-0.04234876887141573,-0.007360621108037979,0.0,0.0,rx+rz,6.0,10.0,0.01251538533163042,0.05955663615952142,0.05373987203418643,0.011163799507845022,0.01178795575204224,0.011633528250669965,0.006639203191998795
iris_binary,ibm_kingston,0,A025,left_ladder,2,4,9,0.008828261334809661,0.0012283513551833518,0.009581473440929392,-0.04163772345716824,-0.007819426078093087,0.0,0.0,rx+rz,4.0,9.0,0.006703548558840948,0.04290001747738653,0.039098530016919014,0.008372849630883767,0.01178795575204224,0.0076029749209350315,0.004631201154217028
iris_binary,ibm_kingston,0,A037,outer_pairs,2,4,7,0.009399513686965268,0.0017452357114369078,0.010614319707871384,-0.06560596210487042,-0.008681136328519523,0.0,0.0,ry+rz,4.0,7.0,0.008343590221086947,0.04568125331337215,0.04153364758922025,0.008372849630883767,0.01178795575204224,0.008295211448303802,0.0047340405369034905
iris_binary,ibm_kingston,0,A040,left_ladder,1,2,5,0.009143795682212288,0.0007646381333718425,0.01009920082749173,-0.1255229210275058,-0.007390961152618909,0.0,0.0,ry+rz,2.0,5.0,0.003351774279420474,0.030415252549230054,0.028109864358103427,0.005581899753922511,0.01178795575204224,0.004610776382253251,0.0027774581904649515
iris_binary,ibm_kingston,0,A042,left_ladder,3,6,13,0.01168301894695944,0.0007534825501181022,0.012784777951067477,-0.14790580639620413,-0.010339305309057042,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.01005532283826142,0.055384782405542995,0.050087195675734594,0.011163799507845022,0.01178795575204224,0.01059517345961681,0.0064849441179691035
iris_binary,ibm_kingston,0,A045,right_ladder,2,4,9,0.008486476102160927,0.0006861714779006499,0.00952563302513746,-0.059932515462237324,-0.004189554029431645,0.0,0.0,ry+rz,4.0,9.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
iris_binary,ibm_kingston,0,A047,right_ladder,4,8,17,0.008862204748528507,2.451498266769995e-05,0.010108265914778052,-0.001804416896020437,-0.0020603127310971914,0.0,0.0,ry+rz,8.0,17.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
iris_binary,ibm_kingston,0,A058,left_ladder,3,6,16,0.00990125974962494,0.0015353662323537545,0.010915308239215918,-0.023851875085195744,-0.006576549472420599,0.0,0.0,rx+ry+rz,6.0,16.0,0.01005532283826142,0.07381237801263701,0.0660869245174714,0.01953664913872879,0.01178795575204224,0.01545090699033123,0.009256089798107731
iris_binary,ibm_kingston,0,A059,left_ladder,4,8,21,0.009962754312331873,0.006477769991429748,0.011044750986152393,-0.1027928068807954,-0.008562897132993843,0.0,0.0,rx+ry+rz,8.0,21.0,0.013407097117681894,0.09243967480982483,0.0824088331235326,0.025118548892651298,0.01178795575204224,0.020061683372584484,0.012033547988572684
iris_binary,ibm_kingston,0,A063,right_ladder,4,8,21,0.009115848259947991,0.004141198765453152,0.009960085384946327,-0.04993308952365538,-0.007896724725612167,-0.003333333333333336,0.0,rx+ry+rz,8.0,21.0,0.01600299229323934,0.09900532036136564,0.08826161905012322,0.025118548892651298,0.01178795575204224,0.02148740262248481,0.013864719489705551
iris_binary,ibm_kingston,2,A000,full_chain,1,3,4,0.00472879963446319,0.0003808985302623327,0.005264077616467965,-0.0578687893203584,-0.0031855882200179098,0.0,0.0,ry,3.0,4.0,0.004169659793354989,0.02226203734974371,0.02048039932465268,0.004417554966388909,0.005999405812157707,0.0035632760501820688,0.002330502702569005
iris_binary,ibm_kingston,2,A003,full_chain,4,12,13,0.007165932126906085,0.0005641722025293268,0.007947910092156134,-0.14221082207425026,-0.005896674708934864,0.0,0.0,ry,12.0,13.0,0.016678639173419954,0.05801762433219797,0.05243325731964151,0.011043887415972273,0.005999405812157707,0.011168734025112929,0.007542590892978644
iris_binary,ibm_kingston,2,A013,right_ladder,2,4,7,0.0044368536825498085,0.0004307017070678495,0.004922920595955836,-0.05643944596020545,-0.0030024692291534725,0.0,0.0,ry,4.0,7.0,0.005655239562527027,0.030000457588792308,0.027371019969086554,0.006626332449583364,0.005999405812157707,0.005258875239411513,0.0038311669054069434
iris_binary,ibm_kingston,2,A015,right_ladder,4,8,13,0.004685168337839828,0.00044647688935260926,0.005283911446934232,-0.03922694125914641,-0.00196539170694802,0.0,0.0,ry,8.0,13.0,0.011310479125054054,0.04965740682199232,0.0449125932785167,0.011043887415972273,0.005999405812157707,0.009489627086951242,0.007069193838381427
iris_binary,ibm_kingston,2,A018,full_chain,3,9,13,0.004483365969467795,0.0015205086695744441,0.004841005257611458,-0.014715142212772333,-0.0040633958788873215,0.0,0.0,rx+rz,9.0,13.0,0.012508979380064967,0.04609909533804655,0.04178230465464523,0.008835109932777818,0.005999405812157707,0.008633581366802642,0.005805228162842098
iris_binary,ibm_kingston,2,A020,outer_pairs,1,2,4,0.004761578114071431,0.0003479119680077501,0.005141594743648181,-0.05432055894977764,-0.00472864186665591,0.0,0.0,rx+rz,2.0,4.0,0.002911683406701519,0.019868077182233542,0.018293763238429874,0.004417554966388909,0.005999405812157707,0.003148627887607335,0.0018164911655744061
iris_binary,ibm_kingston,2,A022,outer_pairs,3,6,10,0.004766420753524943,0.0016386848977960116,0.005243949690567182,-0.024702167697944127,-0.004088271078162546,0.0,0.0,rx+rz,6.0,10.0,0.008735050220104556,0.038917214835516044,0.035222396395976824,0.008835109932777818,0.005999405812157707,0.00738963687907844,0.004263193551858301
iris_binary,ibm_kingston,2,A025,left_ladder,2,4,9,0.004785656322692186,0.00066165874540572,0.005196738784300568,-0.02362003948471525,-0.004255096951670405,0.0,0.0,rx+rz,4.0,9.0,0.005200032797489892,0.027999742532584637,0.025623132547661808,0.006626332449583364,0.005999405812157707,0.004753219969845659,0.0030441415185851846
iris_binary,ibm_kingston,2,A037,outer_pairs,2,4,7,0.005095991257909422,0.0009519129255595968,0.005753865431929711,-0.03959920432319408,-0.0047293253145634,0.0,0.0,ry+rz,4.0,7.0,0.005823366813403038,0.02939264600887479,0.026758079817203347,0.006626332449583364,0.005999405812157707,0.005269132383342888,0.003039842358716354
iris_binary,ibm_kingston,2,A040,left_ladder,1,2,5,0.0048299513177591175,0.0004024849762281238,0.005334343302855405,-0.0812787041344611,-0.003930072449567168,0.0,0.0,ry+rz,2.0,5.0,0.002600016398744946,0.019171625444088465,0.017726289603659105,0.004417554966388909,0.005999405812157707,0.0028906716808587206,0.0018186407455088216
iris_binary,ibm_kingston,2,A042,left_ladder,3,6,13,0.006458938112130432,0.0004149477795509106,0.007065704036168831,-0.10059076464673529,-0.0057479181254739276,0.003333333333333336,0.0,ry+rz,6.0,13.0,0.007800049196234838,0.0368278596210808,0.0335199754916645,0.008835109932777818,0.005999405812157707,0.006615768258832596,0.004269642291661546
iris_binary,ibm_kingston,2,A045,right_ladder,2,4,9,0.004323505394206037,0.00037054605280383463,0.004855619242318283,-0.039733132321036924,-0.0021714864618985565,0.0,0.0,ry+rz,4.0,9.0,0.005655239562527027,0.030000457588792308,0.027371019969086554,0.006626332449583364,0.005999405812157707,0.005258875239411513,0.0038311669054069434
iris_binary,ibm_kingston,2,A047,right_ladder,4,8,17,0.004523833529079823,1.0114515812659675e-05,0.0051584296450161715,-0.0010655725538699274,-0.0011096048882970055,0.0,0.0,ry+rz,8.0,17.0,0.011310479125054054,0.04965740682199232,0.0449125932785167,0.011043887415972273,0.005999405812157707,0.009489627086951242,0.007069193838381427
iris_binary,ibm_kingston,2,A058,left_ladder,3,6,16,0.0054415536737570875,0.0008555519025171346,0.005993755861794104,-0.013429617391047458,-0.0036269937451408143,0.0,0.0,rx+ry+rz,6.0,16.0,0.007800049196234838,0.04986016725138457,0.0450100980341606,0.015461442382361183,0.005999405812157707,0.009700138434447945,0.006049062208958925
iris_binary,ibm_kingston,2,A059,left_ladder,4,8,21,0.0055325790645688695,0.0035928954849079216,0.006137722030695694,-0.06510063934741099,-0.004782515736121669,0.0,0.0,rx+ry+rz,8.0,21.0,0.010400065594979784,0.06303238688331533,0.05673698182566199,0.019878997348750094,0.005999405812157707,0.012590810115306664,0.007867702954467747
iris_binary,ibm_kingston,2,A063,right_ladder,4,8,21,0.004686753923887354,0.0020937661412178165,0.005121294711721787,-0.027143036256876973,-0.004061642981384543,-0.003333333333333336,0.0,rx+ry+rz,8.0,21.0,0.011310479125054054,0.06703381699573069,0.060232756668511495,0.019878997348750094,0.005999405812157707,0.013602120654438374,0.009441753728111265
iris_binary,ibm_kingston,4,A000,full_chain,1,3,4,0.004841133218199124,0.0003933285113695615,0.005387812592368149,-0.05872579996803725,-0.003261705984272454,0.0,0.0,ry,3.0,4.0,0.0032586540699140604,0.02929854126129721,0.026813874349779724,0.005042465633752678,0.0061222182163648805,0.0049693338230349755,0.007421202606713129
iris_binary,ibm_kingston,4,A003,full_chain,4,12,13,0.007120106485835322,0.0005599816140163024,0.007898732729960965,-0.14148933517173662,-0.005826597470950055,0.0,0.0,ry,12.0,13.0,0.01303461627965624,0.07953706000229599,0.07166344812979449,0.012606164084381696,0.0061222182163648805,0.01574722374500301,0.024153225804388657
iris_binary,ibm_kingston,4,A013,right_ladder,2,4,7,0.004781687234066201,0.0004630125310834183,0.005304882253385028,-0.05944021159970516,-0.0032339125888014206,0.0,0.0,ry,4.0,7.0,0.004931682507135297,0.041870091117772,0.03835378305530543,0.007563698450629017,0.0061222182163648805,0.007032616124933139,0.012703567756243095
iris_binary,ibm_kingston,4,A015,right_ladder,4,8,13,0.005182181478475907,0.000494563502939981,0.0058440515271919735,-0.04161287946948217,-0.002174468721770332,0.0,0.0,ry,8.0,13.0,0.009863365014270592,0.07118781388791304,0.06484354968750271,0.012606164084381696,0.0061222182163648805,0.012688528400820645,0.023563273971664897
iris_binary,ibm_kingston,4,A018,full_chain,3,9,13,0.0044738003217480995,0.0015532263408827582,0.004844880963166677,-0.0147340913727666,-0.0040624397801170735,0.0,0.0,rx+rz,9.0,13.0,0.009775962209742181,0.06279088708862973,0.056713590203122895,0.010084931267505357,0.0061222182163648805,0.012154593771013664,0.018575884738496813
iris_binary,ibm_kingston,4,A020,outer_pairs,1,2,4,0.004873137519094282,0.0003544117357486896,0.005264818127434225,-0.05529678462575616,-0.00483083060912524,0.0,0.0,rx+rz,2.0,4.0,0.002276234136043834,0.025411977261479958,0.023303899492628833,0.005042465633752678,0.0061222182163648805,0.0042161555377022465,0.005646825968765194
iris_binary,ibm_kingston,4,A022,outer_pairs,3,6,10,0.004774121346077632,0.0016443972533171103,0.005262222178241481,-0.024732132860790085,-0.004082884006677279,0.0,0.0,rx+rz,6.0,10.0,0.0068287024081315015,0.05113119508917796,0.046183665631670215,0.010084931267505357,0.0061222182163648805,0.009895058915015478,0.013252754824653008
iris_binary,ibm_kingston,4,A025,left_ladder,2,4,9,0.004842907073797357,0.0006539864624716133,0.0052658913463779905,-0.023846100313529184,-0.004292181318797124,0.0,0.0,rx+rz,4.0,9.0,0.0035504655004332765,0.037360419666989095,0.03377751177204233,0.007563698450629017,0.0061222182163648805,0.007165815789893534,0.009375313814721616
iris_binary,ibm_kingston,4,A037,outer_pairs,2,4,7,0.005176701293729518,0.0009405120007641459,0.005839047318345329,-0.039964762045839576,-0.004775524322663038,0.0,0.0,ry+rz,4.0,7.0,0.004552468272087668,0.03827158617532897,0.034743782562149536,0.007563698450629017,0.0061222182163648805,0.007055607226358864,0.009449790396709104
iris_binary,ibm_kingston,4,A040,left_ladder,1,2,5,0.0049442480021624794,0.000408939213304969,0.005460611434695446,-0.08260987497580034,-0.004019664986290731,0.0,0.0,ry+rz,2.0,5.0,0.0017752327502166382,0.02495639400731002,0.02282076409757523,0.005042465633752678,0.0061222182163648805,0.004271259819469582,0.00560958767777145
iris_binary,ibm_kingston,4,A042,left_ladder,3,6,13,0.006480528441044152,0.0003996604781355596,0.007088687226697106,-0.10073564578525189,-0.0057492479917842605,0.003333333333333336,-0.01666666666666668,ry+rz,6.0,13.0,0.005325698250649914,0.049764445326668155,0.04473425944650941,0.010084931267505357,0.0061222182163648805,0.010060371760317485,0.013141039951671775
iris_binary,ibm_kingston,4,A045,right_ladder,2,4,9,0.004655058171567235,0.00040585084443698754,0.005229717888188902,-0.041654668160774934,-0.002339548171176977,0.0,0.0,ry+rz,4.0,9.0,0.004931682507135297,0.041870091117772,0.03835378305530543,0.007563698450629017,0.0061222182163648805,0.007032616124933139,0.012703567756243095
iris_binary,ibm_kingston,4,A047,right_ladder,4,8,17,0.005005407645065186,1.118161540133626e-05,0.0057066099598492145,-0.00118820096047693,-0.0012316113747873152,0.0,0.0,ry+rz,8.0,17.0,0.009863365014270592,0.07118781388791304,0.06484354968750271,0.012606164084381696,0.0061222182163648805,0.012688528400820645,0.023563273971664897
iris_binary,ibm_kingston,4,A058,left_ladder,3,6,16,0.005697954345479368,0.0009082676462829382,0.006271619712102793,-0.01397320669255738,-0.003764954899061599,0.0,0.0,rx+ry+rz,6.0,16.0,0.005325698250649914,0.06905489572046637,0.061959654066739187,0.017648629718134374,0.0061222182163648805,0.014190483307454378,0.01867262457413564
iris_binary,ibm_kingston,4,A059,left_ladder,4,8,21,0.005730997102422547,0.0037143265134393917,0.006391424033687545,-0.0674142574567473,-0.005023516623540586,0.0,0.0,rx+ry+rz,8.0,21.0,0.007100931000866553,0.08788907151141152,0.07865819994794954,0.022691095351887052,0.0061222182163648805,0.01846174312692396,0.02428221225190709
iris_binary,ibm_kingston,4,A063,right_ladder,4,8,21,0.005385690118405478,0.002404222271644253,0.0058857241144712425,-0.030856350265215122,-0.004656751481730818,-0.003333333333333336,0.0,rx+ry+rz,8.0,21.0,0.009863365014270592,0.09690841441297735,0.08781074251447575,0.022691095351887052,0.0061222182163648805,0.018195343797003175,0.03093872013495005
iris_binary,ibm_kingston,7,A000,full_chain,1,3,4,0.008655923408069291,0.0006694096158759604,0.009645845376544707,-0.08427108281210254,-0.005772896279954698,0.0,0.0,ry,3.0,4.0,0.0049272296326031695,0.03394627164937872,0.03181916096628852,0.007091368501732831,0.01203502184347814,0.004254221366180388,0.003511319622293992
iris_binary,ibm_kingston,7,A003,full_chain,4,12,13,0.01139911341268362,0.0008553258618768236,0.012649866492220205,-0.18679693374541037,-0.009363670330111687,0.0,0.0,ry,12.0,13.0,0.019708918530412678,0.08126003167143175,0.07446283615866472,0.017728421254332077,0.01203502184347814,0.013594391025534041,0.011396083504907787
iris_binary,ibm_kingston,7,A013,right_ladder,2,4,7,0.008626058242049886,0.0008259454239823452,0.009570639240580254,-0.08821146171716258,-0.0057691673812706,0.0,0.0,ry,4.0,7.0,0.0075930205806086885,0.045619037100858226,0.04240788775340444,0.010637052752599246,0.01203502184347814,0.006422298694907584,0.005720493881810782
iris_binary,ibm_kingston,7,A015,right_ladder,4,8,13,0.009007913444611838,0.0008235250982740003,0.010167050400739728,-0.05639197868335396,-0.003612909110227047,0.0,0.0,ry,8.0,13.0,0.015186041161217377,0.07306305589302209,0.0672111729379791,0.017728421254332077,0.01203502184347814,0.011703765910085996,0.010557922768865502
iris_binary,ibm_kingston,7,A018,full_chain,3,9,13,0.007332696676035061,0.0025580496618757454,0.007900133479187036,-0.023973625554445377,-0.006739760010346818,0.0,0.0,rx+rz,9.0,13.0,0.014781688897809508,0.0654887783307474,0.06024827776120599,0.014182737003465663,0.01203502184347814,0.010481001139082824,0.008767828877369854
iris_binary,ibm_kingston,7,A020,outer_pairs,1,2,4,0.008720267880148028,0.000647001356960611,0.009401649706906172,-0.08678254127579899,-0.008667110217217352,0.0,0.0,rx+rz,2.0,4.0,0.003415824599605422,0.030487296101262707,0.028740397897927414,0.007091368501732831,0.01203502184347814,0.0034937964066705848,0.002704386546440436
iris_binary,ibm_kingston,7,A022,outer_pairs,3,6,10,0.007742382732490384,0.0028352536594458103,0.008517770164073842,-0.039037890460131806,-0.0067413846981603616,0.0,0.0,rx+rz,6.0,10.0,0.010247473798816267,0.05511185168639938,0.05101198855612267,0.014182737003465663,0.01203502184347814,0.008199726260553415,0.006347029649809186
iris_binary,ibm_kingston,7,A025,left_ladder,2,4,9,0.008227017212641982,0.0011732017097324712,0.008910298554626224,-0.03924514724669004,-0.007352481821637354,0.0,0.0,rx+rz,4.0,9.0,0.005284248750593147,0.04147145022456368,0.03852712176659811,0.010637052752599246,0.01203502184347814,0.005888656915931142,0.0046821415039964365
iris_binary,ibm_kingston,7,A037,outer_pairs,2,4,7,0.008804127063193485,0.0014912490461377657,0.00994340958492343,-0.06237772227659014,-0.008194088992816484,0.0,0.0,ry+rz,4.0,7.0,0.006831649199210844,0.042799573893831044,0.03987619322702504,0.010637052752599246,0.01203502184347814,0.005846761333612001,0.004525708098124813
iris_binary,ibm_kingston,7,A040,left_ladder,1,2,5,0.008841513066223357,0.0007537716728732885,0.009767031127035211,-0.12297728143873632,-0.00716100429682041,0.0,0.0,ry+rz,2.0,5.0,0.0026421243752965734,0.02982323426662903,0.028065862167713947,0.007091368501732831,0.01203502184347814,0.0035147441978301552,0.002782603249376248
iris_binary,ibm_kingston,7,A042,left_ladder,3,6,13,0.010609556053962696,0.0007255548992593318,0.011622894366933907,-0.13972861988331417,-0.00946511909741532,0.003333333333333336,0.0,ry+rz,6.0,13.0,0.00792637312588972,0.05311966618249833,0.04898838136548227,0.014182737003465663,0.01203502184347814,0.008262569634032126,0.0065816797586166235
iris_binary,ibm_kingston,7,A045,right_ladder,2,4,9,0.008460417965138635,0.0006177957920401359,0.009483886998536103,-0.05960466688359006,-0.004136211382917139,0.0,0.0,ry+rz,4.0,9.0,0.0075930205806086885,0.045619037100858226,0.04240788775340444,0.010637052752599246,0.01203502184347814,0.006422298694907584,0.005720493881810782
iris_binary,ibm_kingston,7,A047,right_ladder,4,8,17,0.00866885647734593,3.089340124522106e-05,0.009901652753395454,-0.001498352890937027,-0.0019067228814520591,0.0,0.0,ry+rz,8.0,17.0,0.015186041161217377,0.07306305589302209,0.0672111729379791,0.017728421254332077,0.01203502184347814,0.011703765910085996,0.010557922768865502
iris_binary,ibm_kingston,7,A058,left_ladder,3,6,16,0.008806579155246972,0.0014115141343435903,0.00976352987870882,-0.02173981475765559,-0.005944833357913663,0.0,0.0,rx+ry+rz,6.0,16.0,0.00792637312588972,0.07153965557814704,0.06569712354153721,0.024819789756064907,0.01203502184347814,0.011685064073219635,0.009230874742884804
iris_binary,ibm_kingston,7,A059,left_ladder,4,8,21,0.008854807049384942,0.005616981417000703,0.009857564540288657,-0.0949683533142291,-0.007692314191628746,0.0,0.0,rx+ry+rz,8.0,21.0,0.010568497501186292,0.08932786800129791,0.08172796386577302,0.031911158257797737,0.01203502184347814,0.015199808271049794,0.012013477992261054
iris_binary,ibm_kingston,7,A063,right_ladder,4,8,21,0.008638678817312536,0.004055965037787897,0.009441577414663137,-0.048239720481234705,-0.007628293973269658,-0.003333333333333336,0.0,rx+ry+rz,8.0,21.0,0.015186041161217377,0.09762304175388702,0.08948949583938567,0.031911158257797737,0.01203502184347814,0.016267091829002676,0.014090182747889743
iris_binary,ibm_marrakesh,0,A000,full_chain,1,3,4,0.0038872565232949264,0.00018228969094898897,0.004333768440352504,-0.05006628241828585,-0.002485456696243541,0.0,0.0,ry,3.0,4.0,0.005607275424824075,0.026533303625334202,0.024630862322824243,0.005215291016078174,0.003546319827933037,0.003804882605019929,0.006457093448969024
iris_binary,ibm_marrakesh,0,A003,full_chain,4,12,13,0.007785990216264732,0.0005297956307522071,0.008710555278950092,-0.1498037879893421,-0.006342867757758959,0.0,0.0,ry,12.0,13.0,0.0224291016992963,0.07665203928850847,0.07067516340686983,0.013038227540195433,0.003546319827933037,0.011953751763277273,0.01970776257616778
iris_binary,ibm_marrakesh,0,A013,right_ladder,2,4,7,0.003434683442159366,0.00022851466456931551,0.003815674328907094,-0.045936065123977576,-0.002164879020514876,0.0,0.0,ry,4.0,7.0,0.0062695375117128305,0.033481567744605034,0.03075826603378482,0.00782293652411726,0.003546319827933037,0.0054466034216404296,0.007672868748381268
iris_binary,ibm_marrakesh,0,A015,right_ladder,4,8,13,0.004244375541311109,0.00011361764297135278,0.004821977900767472,-0.03436343536895525,-0.001323145708517992,0.0,0.0,ry,8.0,13.0,0.012539075023425661,0.057136077084933956,0.05223377010609394,0.013038227540195433,0.003546319827933037,0.009804613957680043,0.01330553375685976
iris_binary,ibm_marrakesh,0,A018,full_chain,3,9,13,0.004261578141887229,0.0017219853242465253,0.004630900985743387,-0.014691406957090111,-0.00409212423171131,0.0,0.0,rx+rz,9.0,13.0,0.016821826274472224,0.059945794067450375,0.05532706304552129,0.010430582032156348,0.003546319827933037,0.009237462043858159,0.01529087286710153
iris_binary,ibm_marrakesh,0,A020,outer_pairs,1,2,4,0.00383962996588004,0.00027933396113191965,0.004148400021140885,-0.045742841426171944,-0.003810506675935188,0.0,0.0,rx+rz,2.0,4.0,0.004564006350077669,0.02414083567298398,0.02253818503584945,0.005215291016078174,0.003546319827933037,0.0032053012742690665,0.006007266567491501
iris_binary,ibm_marrakesh,0,A022,outer_pairs,3,6,10,0.004668446812451433,0.0017769730485414966,0.005154575412607686,-0.02475833514657951,-0.0040295820785281045,0.0,0.0,rx+rz,6.0,10.0,0.013692019050233007,0.052768390210399696,0.049049031184596914,0.010430582032156348,0.003546319827933037,0.00743871805160557,0.013941392222668957
iris_binary,ibm_marrakesh,0,A025,left_ladder,2,4,9,0.0043866380514642886,0.0006030816274296772,0.0047693538420641585,-0.021809134144073223,-0.0039025099287552747,0.0,0.0,rx+rz,4.0,9.0,0.007031551487428135,0.03693145256344999,0.0341616974528986,0.00782293652411726,0.003546319827933037,0.0055395102211027855,0.010221379392317383
iris_binary,ibm_marrakesh,0,A037,outer_pairs,2,4,7,0.004860808027913956,0.0005573382058163495,0.005475657452482197,-0.037336152542434865,-0.004482189887619077,0.0,0.0,ry+rz,4.0,7.0,0.009128012700155338,0.03845461294169184,0.03579360811022319,0.00782293652411726,0.003546319827933037,0.005322009662937319,0.009974329395080231
